# beta  beta  delta  delta  beta  delta  energy
1.159544198439799298e-03 1.159544198439799298e-03 3.644181678213688144e-03 3.644181678213688144e-03 1.159544198439799298e-03 3.644181678213688144e-03 3.002429593220338688e+02
1.159426126374324927e-03 1.159426126374324927e-03 3.643811543395298214e-03 3.643811543395298214e-03 1.159426126374324927e-03 3.643811543395298214e-03 3.002696253240279134e+02
1.159283303401648091e-03 1.159283303401648091e-03 3.643435236722093306e-03 3.643435236722093306e-03 1.159283303401648091e-03 3.643435236722093306e-03 3.002962913260219011e+02
1.159117523692580710e-03 1.159117523692580710e-03 3.643048416797725533e-03 3.643048416797725533e-03 1.159117523692580710e-03 3.643048416797725533e-03 3.003229573280159457e+02
1.158930945463614807e-03 1.158930945463614807e-03 3.642647146044737227e-03 3.642647146044737227e-03 1.158930945463614807e-03 3.642647146044737227e-03 3.003496233300099334e+02
1.158726828770572682e-03 1.158726828770572682e-03 3.642227859350497497e-03 3.642227859350497497e-03 1.158726828770572682e-03 3.642227859350497497e-03 3.003762893320039780e+02
1.158509246401286585e-03 1.158509246401286585e-03 3.641787926823107039e-03 3.641787926823107039e-03 1.158509246401286585e-03 3.641787926823107039e-03 3.004029553339979657e+02
1.158282549549715691e-03 1.158282549549715691e-03 3.641325750907388296e-03 3.641325750907388296e-03 1.158282549549715691e-03 3.641325750907388296e-03 3.004296213359920102e+02
1.158051230728424433e-03 1.158051230728424433e-03 3.640840704646116418e-03 3.640840704646116418e-03 1.158051230728424433e-03 3.640840704646116418e-03 3.004562873379860548e+02
1.157819668417891168e-03 1.157819668417891168e-03 3.640333062460001518e-03 3.640333062460001518e-03 1.157819668417891168e-03 3.640333062460001518e-03 3.004829533399800425e+02
1.157592292366921728e-03 1.157592292366921728e-03 3.639804329670056401e-03 3.639804329670056401e-03 1.157592292366921728e-03 3.639804329670056401e-03 3.005096193419740871e+02
1.157371966162765381e-03 1.157371966162765381e-03 3.639256628252378074e-03 3.639256628252378074e-03 1.157371966162765381e-03 3.639256628252378074e-03 3.005362853439680748e+02
1.157161560632127394e-03 1.157161560632127394e-03 3.638692218670562355e-03 3.638692218670562355e-03 1.157161560632127394e-03 3.638692218670562355e-03 3.005629513459621194e+02
1.156963351378205397e-03 1.156963351378205397e-03 3.638113973982054841e-03 3.638113973982054841e-03 1.156963351378205397e-03 3.638113973982054841e-03 3.005896173479561071e+02
1.156778665782817565e-03 1.156778665782817565e-03 3.637525021161166095e-03 3.637525021161166095e-03 1.156778665782817565e-03 3.637525021161166095e-03 3.006162833499501517e+02
1.156608108990184658e-03 1.156608108990184658e-03 3.636928379145543296e-03 3.636928379145543296e-03 1.156608108990184658e-03 3.636928379145543296e-03 3.006429493519441394e+02
1.156451849785706826e-03 1.156451849785706826e-03 3.636327059690084434e-03 3.636327059690084434e-03 1.156451849785706826e-03 3.636327059690084434e-03 3.006696153539381839e+02
1.156308965181922221e-03 1.156308965181922221e-03 3.635723681385366959e-03 3.635723681385366959e-03 1.156308965181922221e-03 3.635723681385366959e-03 3.006962813559321717e+02
1.156178540494583662e-03 1.156178540494583662e-03 3.635120262976028471e-03 3.635120262976028471e-03 1.156178540494583662e-03 3.635120262976028471e-03 3.007229473579262162e+02
1.156059434937725021e-03 1.156059434937725021e-03 3.634518558377240055e-03 3.634518558377240055e-03 1.156059434937725021e-03 3.634518558377240055e-03 3.007496133599202039e+02
1.155950252867324292e-03 1.155950252867324292e-03 3.633919943045676049e-03 3.633919943045676049e-03 1.155950252867324292e-03 3.633919943045676049e-03 3.007762793619142485e+02
1.155849550912856809e-03 1.155849550912856809e-03 3.633325360093192426e-03 3.633325360093192426e-03 1.155849550912856809e-03 3.633325360093192426e-03 3.008029453639082931e+02
1.155755975092187179e-03 1.155755975092187179e-03 3.632735443755594120e-03 3.632735443755594120e-03 1.155755975092187179e-03 3.632735443755594120e-03 3.008296113659022808e+02
1.155668119870492758e-03 1.155668119870492758e-03 3.632150503140943627e-03 3.632150503140943627e-03 1.155668119870492758e-03 3.632150503140943627e-03 3.008562773678963254e+02
1.155584838065013085e-03 1.155584838065013085e-03 3.631570556781319164e-03 3.631570556781319164e-03 1.155584838065013085e-03 3.631570556781319164e-03 3.008829433698903131e+02
1.155505146663864677e-03 1.155505146663864677e-03 3.630995493740253252e-03 3.630995493740253252e-03 1.155505146663864677e-03 3.630995493740253252e-03 3.009096093718843576e+02
1.155428199436518526e-03 1.155428199436518526e-03 3.630425092739331897e-03 3.630425092739331897e-03 1.155428199436518526e-03 3.630425092739331897e-03 3.009362753738783454e+02
1.155353307535557806e-03 1.155353307535557806e-03 3.629859050375799489e-03 3.629859050375799489e-03 1.155353307535557806e-03 3.629859050375799489e-03 3.009629413758723899e+02
1.155279932018446736e-03 1.155279932018446736e-03 3.629297032006813077e-03 3.629297032006813077e-03 1.155279932018446736e-03 3.629297032006813077e-03 3.009896073778663776e+02
1.155207637005132128e-03 1.155207637005132128e-03 3.628738689516612052e-03 3.628738689516612052e-03 1.155207637005132128e-03 3.628738689516612052e-03 3.010162733798604222e+02
1.155136107987595612e-03 1.155136107987595612e-03 3.628183678051083699e-03 3.628183678051083699e-03 1.155136107987595612e-03 3.628183678051083699e-03 3.010429393818544099e+02
1.155065113697342815e-03 1.155065113697342815e-03 3.627631682512686209e-03 3.627631682512686209e-03 1.155065113697342815e-03 3.627631682512686209e-03 3.010696053838484545e+02
1.154994484577065656e-03 1.154994484577065656e-03 3.627082418586981705e-03 3.627082418586981705e-03 1.154994484577065656e-03 3.627082418586981705e-03 3.010962713858424422e+02
1.154924100983221883e-03 1.154924100983221883e-03 3.626535633181344771e-03 3.626535633181344771e-03 1.154924100983221883e-03 3.626535633181344771e-03 3.011229373878364868e+02
1.154853880265814406e-03 1.154853880265814406e-03 3.625991104952000499e-03 3.625991104952000499e-03 1.154853880265814406e-03 3.625991104952000499e-03 3.011496033898304745e+02
1.154783766812604237e-03 1.154783766812604237e-03 3.625448642696948911e-03 3.625448642696948911e-03 1.154783766812604237e-03 3.625448642696948911e-03 3.011762693918245191e+02
1.154713722918207638e-03 1.154713722918207638e-03 3.624908081849327265e-03 3.624908081849327265e-03 1.154713722918207638e-03 3.624908081849327265e-03 3.012029353938185068e+02
1.154643724720298865e-03 1.154643724720298865e-03 3.624369280992950377e-03 3.624369280992950377e-03 1.154643724720298865e-03 3.624369280992950377e-03 3.012296013958125513e+02
1.154573757023645694e-03 1.154573757023645694e-03 3.623832119114829987e-03 3.623832119114829987e-03 1.154573757023645694e-03 3.623832119114829987e-03 3.012562673978065959e+02
1.154503810224850402e-03 1.154503810224850402e-03 3.623296492161168399e-03 3.623296492161168399e-03 1.154503810224850402e-03 3.623296492161168399e-03 3.012829333998005836e+02
1.154433878439056153e-03 1.154433878439056153e-03 3.622762310175956825e-03 3.622762310175956825e-03 1.154433878439056153e-03 3.622762310175956825e-03 3.013095994017946282e+02
1.154363958138748293e-03 1.154363958138748293e-03 3.622229494978301649e-03 3.622229494978301649e-03 1.154363958138748293e-03 3.622229494978301649e-03 3.013362654037886159e+02
1.154294047214019523e-03 1.154294047214019523e-03 3.621697978153390861e-03 3.621697978153390861e-03 1.154294047214019523e-03 3.621697978153390861e-03 3.013629314057826605e+02
1.154224144465709279e-03 1.154224144465709279e-03 3.621167699410541858e-03 3.621167699410541858e-03 1.154224144465709279e-03 3.621167699410541858e-03 3.013895974077766482e+02
1.154154249212397364e-03 1.154154249212397364e-03 3.620638605267241083e-03 3.620638605267241083e-03 1.154154249212397364e-03 3.620638605267241083e-03 3.014162634097706928e+02
1.154084361069776391e-03 1.154084361069776391e-03 3.620110647948452439e-03 3.620110647948452439e-03 1.154084361069776391e-03 3.620110647948452439e-03 3.014429294117646805e+02
1.154014479827856782e-03 1.154014479827856782e-03 3.619583784494879216e-03 3.619583784494879216e-03 1.154014479827856782e-03 3.619583784494879216e-03 3.014695954137587250e+02
1.153944605373163120e-03 1.153944605373163120e-03 3.619057976052502453e-03 3.619057976052502453e-03 1.153944605373163120e-03 3.619057976052502453e-03 3.014962614157527128e+02
1.153874737645525003e-03 1.153874737645525003e-03 3.618533187279082599e-03 3.618533187279082599e-03 1.153874737645525003e-03 3.618533187279082599e-03 3.015229274177467573e+02
1.153804876613852065e-03 1.153804876613852065e-03 3.618009385860841698e-03 3.618009385860841698e-03 1.153804876613852065e-03 3.618009385860841698e-03 3.015495934197407450e+02
1.153735022262779211e-03 1.153735022262779211e-03 3.617486542113290942e-03 3.617486542113290942e-03 1.153735022262779211e-03 3.617486542113290942e-03 3.015762594217347896e+02
1.153665174584288548e-03 1.153665174584288548e-03 3.616964628641924397e-03 3.616964628641924397e-03 1.153665174584288548e-03 3.616964628641924397e-03 3.016029254237287773e+02
1.153595333573677459e-03 1.153595333573677459e-03 3.616443620060304752e-03 3.616443620060304752e-03 1.153595333573677459e-03 3.616443620060304752e-03 3.016295914257228219e+02
1.153525499228542483e-03 1.153525499228542483e-03 3.615923492747524694e-03 3.615923492747524694e-03 1.153525499228542483e-03 3.615923492747524694e-03 3.016562574277168096e+02
1.153455671547794431e-03 1.153455671547794431e-03 3.615404224642837332e-03 3.615404224642837332e-03 1.153455671547794431e-03 3.615404224642837332e-03 3.016829234297108542e+02
1.153385850530857159e-03 1.153385850530857159e-03 3.614885795065943611e-03 3.614885795065943611e-03 1.153385850530857159e-03 3.614885795065943611e-03 3.017095894317048987e+02
1.153316036177277253e-03 1.153316036177277253e-03 3.614368184565720527e-03 3.614368184565720527e-03 1.153316036177277253e-03 3.614368184565720527e-03 3.017362554336988865e+02
1.153246228486746799e-03 1.153246228486746799e-03 3.613851374780601908e-03 3.613851374780601908e-03 1.153246228486746799e-03 3.613851374780601908e-03 3.017629214356929310e+02
1.153176427459004505e-03 1.153176427459004505e-03 3.613335348323497287e-03 3.613335348323497287e-03 1.153176427459004505e-03 3.613335348323497287e-03 3.017895874376869187e+02
1.153106633093787126e-03 1.153106633093787126e-03 3.612820088675129833e-03 3.612820088675129833e-03 1.153106633093787126e-03 3.612820088675129833e-03 3.018162534396809633e+02
1.153036845390832720e-03 1.153036845390832720e-03 3.612305580091076853e-03 3.612305580091076853e-03 1.153036845390832720e-03 3.612305580091076853e-03 3.018429194416749510e+02
1.152967064349877824e-03 1.152967064349877824e-03 3.611791807519327494e-03 3.611791807519327494e-03 1.152967064349877824e-03 3.611791807519327494e-03 3.018695854436689956e+02
1.152897289970658762e-03 1.152897289970658762e-03 3.611278756525643230e-03 3.611278756525643230e-03 1.152897289970658762e-03 3.611278756525643230e-03 3.018962514456629833e+02
1.152827522252911205e-03 1.152827522252911205e-03 3.610766413226344698e-03 3.610766413226344698e-03 1.152827522252911205e-03 3.610766413226344698e-03 3.019229174476570279e+02
1.152757761196371040e-03 1.152757761196371040e-03 3.610254764228017048e-03 3.610254764228017048e-03 1.152757761196371040e-03 3.610254764228017048e-03 3.019495834496510156e+02
1.152688006800773289e-03 1.152688006800773289e-03 3.609743796572402984e-03 3.609743796572402984e-03 1.152688006800773289e-03 3.609743796572402984e-03 3.019762494516450602e+02
1.152618259065852323e-03 1.152618259065852323e-03 3.609233497687885147e-03 3.609233497687885147e-03 1.152618259065852323e-03 3.609233497687885147e-03 3.020029154536390479e+02
1.152548517991342078e-03 1.152548517991342078e-03 3.608723855340296733e-03 3.608723855340296733e-03 1.152548517991342078e-03 3.608723855340296733e-03 3.020295814556330924e+02
1.152478783576976924e-03 1.152478783576976924e-03 3.608214857594504738e-03 3.608214857594504738e-03 1.152478783576976924e-03 3.608214857594504738e-03 3.020562474576271370e+02
1.152409055822489715e-03 1.152409055822489715e-03 3.607706492772057554e-03 3.607706492772057554e-03 1.152409055822489715e-03 3.607706492772057554e-03 3.020829134596211247e+02
1.152339334727613520e-03 1.152339334727613520e-03 3.607198749417234260e-03 3.607198749417234260e-03 1.152339334727613520e-03 3.607198749417234260e-03 3.021095794616151693e+02
1.152269620292081190e-03 1.152269620292081190e-03 3.606691616261390853e-03 3.606691616261390853e-03 1.152269620292081190e-03 3.606691616261390853e-03 3.021362454636091570e+02
1.152199912515623629e-03 1.152199912515623629e-03 3.606185082190634539e-03 3.606185082190634539e-03 1.152199912515623629e-03 3.606185082190634539e-03 3.021629114656032016e+02
1.152130211397973036e-03 1.152130211397973036e-03 3.605679136219384386e-03 3.605679136219384386e-03 1.152130211397973036e-03 3.605679136219384386e-03 3.021895774675971893e+02
1.152060516938860748e-03 1.152060516938860748e-03 3.605173767456348183e-03 3.605173767456348183e-03 1.152060516938860748e-03 3.605173767456348183e-03 3.022162434695912339e+02
1.151990829138017230e-03 1.151990829138017230e-03 3.604668965083402624e-03 3.604668965083402624e-03 1.151990829138017230e-03 3.604668965083402624e-03 3.022429094715852216e+02
1.151921147995172735e-03 1.151921147995172735e-03 3.604164718323932433e-03 3.604164718323932433e-03 1.151921147995172735e-03 3.604164718323932433e-03 3.022695754735792661e+02
1.151851473510057296e-03 1.151851473510057296e-03 3.603661016421345811e-03 3.603661016421345811e-03 1.151851473510057296e-03 3.603661016421345811e-03 3.022962414755732539e+02
1.151781805682400078e-03 1.151781805682400078e-03 3.603157848613057056e-03 3.603157848613057056e-03 1.151781805682400078e-03 3.603157848613057056e-03 3.023229074775672984e+02
1.151712144511930248e-03 1.151712144511930248e-03 3.602655204108173252e-03 3.602655204108173252e-03 1.151712144511930248e-03 3.602655204108173252e-03 3.023495734795612861e+02
1.151642489998375889e-03 1.151642489998375889e-03 3.602153072060924367e-03 3.602153072060924367e-03 1.151642489998375889e-03 3.602153072060924367e-03 3.023762394815553307e+02
1.151572842141465733e-03 1.151572842141465733e-03 3.601651441551714013e-03 3.601651441551714013e-03 1.151572842141465733e-03 3.601651441551714013e-03 3.024029054835493184e+02
1.151503200940927427e-03 1.151503200940927427e-03 3.601150301561712678e-03 3.601150301561712678e-03 1.151503200940927427e-03 3.601150301561712678e-03 3.024295714855433630e+02
1.151433566396487971e-03 1.151433566396487971e-03 3.600649640951160239e-03 3.600649640951160239e-03 1.151433566396487971e-03 3.600649640951160239e-03 3.024562374875373507e+02
1.151363938507873929e-03 1.151363938507873929e-03 3.600149448436988035e-03 3.600149448436988035e-03 1.151363938507873929e-03 3.600149448436988035e-03 3.024829034895313953e+02
1.151294317274811864e-03 1.151294317274811864e-03 3.599649712568074329e-03 3.599649712568074329e-03 1.151294317274811864e-03 3.599649712568074329e-03 3.025095694915254398e+02
1.151224702697028557e-03 1.151224702697028557e-03 3.599150421705354843e-03 3.599150421705354843e-03 1.151224702697028557e-03 3.599150421705354843e-03 3.025362354935194276e+02
1.151155094774248622e-03 1.151155094774248622e-03 3.598651563995995759e-03 3.598651563995995759e-03 1.151155094774248622e-03 3.598651563995995759e-03 3.025629014955134721e+02
1.151085493506197321e-03 1.151085493506197321e-03 3.598153127348833503e-03 3.598153127348833503e-03 1.151085493506197321e-03 3.598153127348833503e-03 3.025895674975074598e+02
1.151015898892599918e-03 1.151015898892599918e-03 3.597655099411155907e-03 3.597655099411155907e-03 1.151015898892599918e-03 3.597655099411155907e-03 3.026162334995015044e+02
1.150946310933179942e-03 1.150946310933179942e-03 3.597157467544138953e-03 3.597157467544138953e-03 1.150946310933179942e-03 3.597157467544138953e-03 3.026428995014954921e+02
1.150876729627661353e-03 1.150876729627661353e-03 3.596660218795200061e-03 3.596660218795200061e-03 1.150876729627661353e-03 3.596660218795200061e-03 3.026695655034895367e+02
1.150807154975768548e-03 1.150807154975768548e-03 3.596163339873330311e-03 3.596163339873330311e-03 1.150807154975768548e-03 3.596163339873330311e-03 3.026962315054835244e+02
1.150737586977222887e-03 1.150737586977222887e-03 3.595666817118953629e-03 3.595666817118953629e-03 1.150737586977222887e-03 3.595666817118953629e-03 3.027228975074775690e+02
1.150668025631748550e-03 1.150668025631748550e-03 3.595170636474240462e-03 3.595170636474240462e-03 1.150668025631748550e-03 3.595170636474240462e-03 3.027495635094715567e+02
1.150598470939066462e-03 1.150598470939066462e-03 3.594674783456148007e-03 3.594674783456148007e-03 1.150598470939066462e-03 3.594674783456148007e-03 3.027762295114656013e+02
1.150528922898899067e-03 1.150528922898899067e-03 3.594179243122083527e-03 3.594179243122083527e-03 1.150528922898899067e-03 3.594179243122083527e-03 3.028028955134595890e+02
1.150459381510967076e-03 1.150459381510967076e-03 3.593684000035828746e-03 3.593684000035828746e-03 1.150459381510967076e-03 3.593684000035828746e-03 3.028295615154536335e+02
1.150389846774992281e-03 1.150389846774992281e-03 3.593189038233747003e-03 3.593189038233747003e-03 1.150389846774992281e-03 3.593189038233747003e-03 3.028562275174476213e+02
1.150320318690694092e-03 1.150320318690694092e-03 3.592694341188121167e-03 3.592694341188121167e-03 1.150320318690694092e-03 3.592694341188121167e-03 3.028828935194416658e+02
1.150250797257793218e-03 1.150250797257793218e-03 3.592199891767481387e-03 3.592199891767481387e-03 1.150250797257793218e-03 3.592199891767481387e-03 3.029095595214356536e+02
1.150181282476009067e-03 1.150181282476009067e-03 3.591705672193023190e-03 3.591705672193023190e-03 1.150181282476009067e-03 3.591705672193023190e-03 3.029362255234296981e+02
1.150111774345060614e-03 1.150111774345060614e-03 3.591211663999159445e-03 3.591211663999159445e-03 1.150111774345060614e-03 3.591211663999159445e-03 3.029628915254237427e+02
1.150042272864667267e-03 1.150042272864667267e-03 3.590717847981618298e-03 3.590717847981618298e-03 1.150042272864667267e-03 3.590717847981618298e-03 3.029895575274177304e+02
1.149972778034546918e-03 1.149972778034546918e-03 3.590224204152790526e-03 3.590224204152790526e-03 1.149972778034546918e-03 3.590224204152790526e-03 3.030162235294117750e+02
1.149903289854417457e-03 1.149903289854417457e-03 3.589730711685408266e-03 3.589730711685408266e-03 1.149903289854417457e-03 3.589730711685408266e-03 3.030428895314057627e+02
1.149833808323996341e-03 1.149833808323996341e-03 3.589237348856428884e-03 3.589237348856428884e-03 1.149833808323996341e-03 3.589237348856428884e-03 3.030695555333998072e+02
1.149764333443001026e-03 1.149764333443001026e-03 3.588744092987576455e-03 3.588744092987576455e-03 1.149764333443001026e-03 3.588744092987576455e-03 3.030962215353937950e+02
1.149694865211147886e-03 1.149694865211147886e-03 3.588250920380447063e-03 3.588250920380447063e-03 1.149694865211147886e-03 3.588250920380447063e-03 3.031228875373878395e+02
1.149625403628153292e-03 1.149625403628153292e-03 3.587757806247390911e-03 3.587757806247390911e-03 1.149625403628153292e-03 3.587757806247390911e-03 3.031495535393818272e+02
1.149555948693732751e-03 1.149555948693732751e-03 3.587264724636427416e-03 3.587264724636427416e-03 1.149555948693732751e-03 3.587264724636427416e-03 3.031762195413758718e+02
1.149486500407602852e-03 1.149486500407602852e-03 3.586771648352085878e-03 3.586771648352085878e-03 1.149486500407602852e-03 3.586771648352085878e-03 3.032028855433698595e+02
1.149417058769476932e-03 1.149417058769476932e-03 3.586278548870072691e-03 3.586278548870072691e-03 1.149417058769476932e-03 3.586278548870072691e-03 3.032295515453639041e+02
1.149347623779070496e-03 1.149347623779070496e-03 3.585785396241676810e-03 3.585785396241676810e-03 1.149347623779070496e-03 3.585785396241676810e-03 3.032562175473578918e+02
1.149278195436097532e-03 1.149278195436097532e-03 3.585292158997305679e-03 3.585292158997305679e-03 1.149278195436097532e-03 3.585292158997305679e-03 3.032828835493519364e+02
1.149208773740272244e-03 1.149208773740272244e-03 3.584798804036768739e-03 3.584798804036768739e-03 1.149208773740272244e-03 3.584798804036768739e-03 3.033095495513459241e+02
1.149139358691307318e-03 1.149139358691307318e-03 3.584305296511293253e-03 3.584305296511293253e-03 1.149139358691307318e-03 3.584305296511293253e-03 3.033362155533399687e+02
1.149069950288915875e-03 1.149069950288915875e-03 3.583811599700100891e-03 3.583811599700100891e-03 1.149069950288915875e-03 3.583811599700100891e-03 3.033628815553339564e+02
1.149000548532810818e-03 1.149000548532810818e-03 3.583317674868760627e-03 3.583317674868760627e-03 1.149000548532810818e-03 3.583317674868760627e-03 3.033895475573280009e+02
1.148931153422703749e-03 1.148931153422703749e-03 3.582823481123318873e-03 3.582823481123318873e-03 1.148931153422703749e-03 3.582823481123318873e-03 3.034162135593220455e+02
1.148861764958306704e-03 1.148861764958306704e-03 3.582328975245980401e-03 3.582328975245980401e-03 1.148861764958306704e-03 3.582328975245980401e-03 3.034428795613160332e+02
1.148792383139330634e-03 1.148792383139330634e-03 3.581834111521273005e-03 3.581834111521273005e-03 1.148792383139330634e-03 3.581834111521273005e-03 3.034695455633100778e+02
1.148723007965486709e-03 1.148723007965486709e-03 3.581338841535761965e-03 3.581338841535761965e-03 1.148723007965486709e-03 3.581338841535761965e-03 3.034962115653040655e+02
1.148653639436485012e-03 1.148653639436485012e-03 3.580843113974253433e-03 3.580843113974253433e-03 1.148653639436485012e-03 3.580843113974253433e-03 3.035228775672981101e+02
1.148584277552036062e-03 1.148584277552036062e-03 3.580346874386890893e-03 3.580346874386890893e-03 1.148584277552036062e-03 3.580346874386890893e-03 3.035495435692920978e+02
1.148514922311849075e-03 1.148514922311849075e-03 3.579850064932216160e-03 3.579850064932216160e-03 1.148514922311849075e-03 3.579850064932216160e-03 3.035762095712861424e+02
1.148445573715633269e-03 1.148445573715633269e-03 3.579352624103514149e-03 3.579352624103514149e-03 1.148445573715633269e-03 3.579352624103514149e-03 3.036028755732801301e+02
1.148376231763097860e-03 1.148376231763097860e-03 3.578854486421026958e-03 3.578854486421026958e-03 1.148376231763097860e-03 3.578854486421026958e-03 3.036295415752741746e+02
1.148306896453950982e-03 1.148306896453950982e-03 3.578355582092108966e-03 3.578355582092108966e-03 1.148306896453950982e-03 3.578355582092108966e-03 3.036562075772681624e+02
1.148237567787900332e-03 1.148237567787900332e-03 3.577855836643216523e-03 3.577855836643216523e-03 1.148237567787900332e-03 3.577855836643216523e-03 3.036828735792622069e+02
1.148168245764654045e-03 1.148168245764654045e-03 3.577355170506248388e-03 3.577355170506248388e-03 1.148168245764654045e-03 3.577355170506248388e-03 3.037095395812561947e+02
1.148098930383918519e-03 1.148098930383918519e-03 3.576853498558277191e-03 3.576853498558277191e-03 1.148098930383918519e-03 3.576853498558277191e-03 3.037362055832502392e+02
1.148029621645401234e-03 1.148029621645401234e-03 3.576350729619945899e-03 3.576350729619945899e-03 1.148029621645401234e-03 3.576350729619945899e-03 3.037628715852442838e+02
1.147960319548808590e-03 1.147960319548808590e-03 3.575846765886903089e-03 3.575846765886903089e-03 1.147960319548808590e-03 3.575846765886903089e-03 3.037895375872382715e+02
1.147891024093845467e-03 1.147891024093845467e-03 3.575341502303612442e-03 3.575341502303612442e-03 1.147891024093845467e-03 3.575341502303612442e-03 3.038162035892323161e+02
1.147821735280218913e-03 1.147821735280218913e-03 3.574834825854764173e-03 3.574834825854764173e-03 1.147821735280218913e-03 3.574834825854764173e-03 3.038428695912263038e+02
1.147752453107632941e-03 1.147752453107632941e-03 3.574326614780657871e-03 3.574326614780657871e-03 1.147752453107632941e-03 3.574326614780657871e-03 3.038695355932203483e+02
1.147683177575792865e-03 1.147683177575792865e-03 3.573816737686217725e-03 3.573816737686217725e-03 1.147683177575792865e-03 3.573816737686217725e-03 3.038962015952143361e+02
1.147613908684402481e-03 1.147613908684402481e-03 3.573305052547722394e-03 3.573305052547722394e-03 1.147613908684402481e-03 3.573305052547722394e-03 3.039228675972083806e+02
1.147544646433166235e-03 1.147544646433166235e-03 3.572791405578437229e-03 3.572791405578437229e-03 1.147544646433166235e-03 3.572791405578437229e-03 3.039495335992023684e+02
1.147475390821787273e-03 1.147475390821787273e-03 3.572275629952851358e-03 3.572275629952851358e-03 1.147475390821787273e-03 3.572275629952851358e-03 3.039761996011964129e+02
1.147406141849968524e-03 1.147406141849968524e-03 3.571757544356149623e-03 3.571757544356149623e-03 1.147406141849968524e-03 3.571757544356149623e-03 3.040028656031904006e+02
1.147336899517412698e-03 1.147336899517412698e-03 3.571236951323122476e-03 3.571236951323122476e-03 1.147336899517412698e-03 3.571236951323122476e-03 3.040295316051844452e+02
1.147267663823823159e-03 1.147267663823823159e-03 3.570713635348583739e-03 3.570713635348583739e-03 1.147267663823823159e-03 3.570713635348583739e-03 3.040561976071784329e+02
1.147198434768900016e-03 1.147198434768900016e-03 3.570187360710141717e-03 3.570187360710141717e-03 1.147198434768900016e-03 3.570187360710141717e-03 3.040828636091724775e+02
1.147129212352346198e-03 1.147129212352346198e-03 3.569657868963324425e-03 3.569657868963324425e-03 1.147129212352346198e-03 3.569657868963324425e-03 3.041095296111664652e+02
1.147059996573861814e-03 1.147059996573861814e-03 3.569124876044104788e-03 3.569124876044104788e-03 1.147059996573861814e-03 3.569124876044104788e-03 3.041361956131605098e+02
1.146990787433148709e-03 1.146990787433148709e-03 3.568588068901575559e-03 3.568588068901575559e-03 1.146990787433148709e-03 3.568588068901575559e-03 3.041628616151544975e+02
1.146921584929905475e-03 1.146921584929905475e-03 3.568047101570507185e-03 3.568047101570507185e-03 1.146921584929905475e-03 3.568047101570507185e-03 3.041895276171485420e+02
1.146852389063833522e-03 1.146852389063833522e-03 3.567501590566286677e-03 3.567501590566286677e-03 1.146852389063833522e-03 3.567501590566286677e-03 3.042161936191425866e+02
1.146783199834631659e-03 1.146783199834631659e-03 3.566951109463742820e-03 3.566951109463742820e-03 1.146783199834631659e-03 3.566951109463742820e-03 3.042428596211365743e+02
1.146714017241998911e-03 1.146714017241998911e-03 3.566395182469790561e-03 3.566395182469790561e-03 1.146714017241998911e-03 3.566395182469790561e-03 3.042695256231306189e+02
1.146644841285634521e-03 1.146644841285634521e-03 3.565833276769267250e-03 3.565833276769267250e-03 1.146644841285634521e-03 3.565833276769267250e-03 3.042961916251246066e+02
1.146575671965235563e-03 1.146575671965235563e-03 3.565264793353405820e-03 3.565264793353405820e-03 1.146575671965235563e-03 3.565264793353405820e-03 3.043228576271186512e+02
1.146506509280500845e-03 1.146506509280500845e-03 3.564689055953299077e-03 3.564689055953299077e-03 1.146506509280500845e-03 3.564689055953299077e-03 3.043495236291126389e+02
1.146437353231127658e-03 1.146437353231127658e-03 3.564105297594023346e-03 3.564105297594023346e-03 1.146437353231127658e-03 3.564105297594023346e-03 3.043761896311066835e+02
1.146368203816813076e-03 1.146368203816813076e-03 3.563512644127336121e-03 3.563512644127336121e-03 1.146368203816813076e-03 3.563512644127336121e-03 3.044028556331006712e+02
1.146299061037253956e-03 1.146299061037253956e-03 3.562910093907406019e-03 3.562910093907406019e-03 1.146299061037253956e-03 3.562910093907406019e-03 3.044295216350947157e+02
1.146229924892145854e-03 1.146229924892145854e-03 3.562296492468914125e-03 3.562296492468914125e-03 1.146229924892145854e-03 3.562296492468914125e-03 3.044561876370887035e+02
1.146160795381185411e-03 1.146160795381185411e-03 3.561670500665522782e-03 3.561670500665522782e-03 1.146160795381185411e-03 3.561670500665522782e-03 3.044828536390827480e+02
1.146091672504067965e-03 1.146091672504067965e-03 3.561030554153132421e-03 3.561030554153132421e-03 1.146091672504067965e-03 3.561030554153132421e-03 3.045095196410767358e+02
1.146022556260488205e-03 1.146022556260488205e-03 3.560374811241622754e-03 3.560374811241622754e-03 1.146022556260488205e-03 3.560374811241622754e-03 3.045361856430707803e+02
1.145953446650140603e-03 1.145953446650140603e-03 3.559701084886523342e-03 3.559701084886523342e-03 1.145953446650140603e-03 3.559701084886523342e-03 3.045628516450647680e+02
1.145884343672720282e-03 1.145884343672720282e-03 3.559006752702893479e-03 3.559006752702893479e-03 1.145884343672720282e-03 3.559006752702893479e-03 3.045895176470588126e+02
1.145815247327921062e-03 1.145815247327921062e-03 3.558288635907397215e-03 3.558288635907397215e-03 1.145815247327921062e-03 3.558288635907397215e-03 3.046161836490528003e+02
1.145746157615435681e-03 1.145746157615435681e-03 3.557542833444438807e-03 3.557542833444438807e-03 1.145746157615435681e-03 3.557542833444438807e-03 3.046428496510468449e+02
