# beta  beta  delta  delta  beta  delta  energy
1.348745708027729813e-08 1.348745708027729813e-08 2.471362234412628148e-03 2.471362234412628148e-03 1.348745708027729813e-08 2.471362234412628148e-03 3.002696253240279134e+02
1.305397490686465368e-08 1.305397490686465368e-08 2.470924089085730323e-03 2.470924089085730323e-03 1.305397490686465368e-08 2.470924089085730323e-03 3.002962913260219011e+02
1.248347354300654982e-08 1.248347354300654982e-08 2.470485995487204517e-03 2.470485995487204517e-03 1.248347354300654982e-08 2.470485995487204517e-03 3.003229573280159457e+02
1.178883073950496270e-08 1.178883073950496270e-08 2.470047930082265933e-03 2.470047930082265933e-03 1.178883073950496270e-08 2.470047930082265933e-03 3.003496233300099334e+02
1.098949875477530805e-08 1.098949875477530805e-08 2.469609871558688715e-03 2.469609871558688715e-03 1.098949875477530805e-08 2.469609871558688715e-03 3.003762893320039780e+02
1.010977929546081330e-08 1.010977929546081330e-08 2.469171804184665080e-03 2.469171804184665080e-03 1.010977929546081330e-08 2.469171804184665080e-03 3.004029553339979657e+02
9.175635275203969205e-09 9.175635275203969205e-09 2.468733718388280152e-03 2.468733718388280152e-03 9.175635275203969205e-09 2.468733718388280152e-03 3.004296213359920102e+02
8.213872834258633795e-09 8.213872834258633795e-09 2.468295610389156011e-03 2.468295610389156011e-03 8.213872834258633795e-09 2.468295610389156011e-03 3.004562873379860548e+02
7.250617700778292193e-09 7.250617700778292193e-09 2.467857481785401888e-03 2.467857481785401888e-03 7.250617700778292193e-09 2.467857481785401888e-03 3.004829533399800425e+02
6.312301513229301235e-09 6.312301513229301235e-09 2.467419341519842997e-03 2.467419341519842997e-03 6.312301513229301235e-09 2.467419341519842997e-03 3.005096193419740871e+02
5.416010862399485004e-09 5.416010862399485004e-09 2.466981202214907180e-03 2.466981202214907180e-03 5.416010862399485004e-09 2.466981202214907180e-03 3.005362853439680748e+02
4.578875535815112332e-09 4.578875535815112332e-09 2.466543077319487045e-03 2.466543077319487045e-03 4.578875535815112332e-09 2.466543077319487045e-03 3.005629513459621194e+02
3.814473712905177989e-09 3.814473712905177989e-09 2.466104983937854583e-03 2.466104983937854583e-03 3.814473712905177989e-09 2.466104983937854583e-03 3.005896173479561071e+02
3.130725680432571404e-09 3.130725680432571404e-09 2.465666940689492919e-03 2.465666940689492919e-03 3.130725680432571404e-09 2.465666940689492919e-03 3.006162833499501517e+02
2.531242243323993123e-09 2.531242243323993123e-09 2.465228965549389004e-03 2.465228965549389004e-03 2.531242243323993123e-09 2.465228965549389004e-03 3.006429493519441394e+02
2.017030519828937656e-09 2.017030519828937656e-09 2.464791076449802248e-03 2.464791076449802248e-03 2.017030519828937656e-09 2.464791076449802248e-03 3.006696153539381839e+02
1.582583185664420575e-09 1.582583185664420575e-09 2.464353288977195761e-03 2.464353288977195761e-03 1.582583185664420575e-09 2.464353288977195761e-03 3.006962813559321717e+02
1.222442460579252009e-09 1.222442460579252009e-09 2.463915615138977198e-03 2.463915615138977198e-03 1.222442460579252009e-09 2.463915615138977198e-03 3.007229473579262162e+02
9.298014497743390095e-10 9.298014497743390095e-10 2.463478065362519499e-03 2.463478065362519499e-03 9.298014497743390095e-10 2.463478065362519499e-03 3.007496133599202039e+02
6.963325592032864581e-10 6.963325592032864581e-10 2.463040647817151159e-03 2.463040647817151159e-03 6.963325592032864581e-10 2.463040647817151159e-03 3.007762793619142485e+02
5.134234180617092423e-10 5.134234180617092423e-10 2.462603368092626099e-03 2.462603368092626099e-03 5.134234180617092423e-10 2.462603368092626099e-03 3.008029453639082931e+02
3.729950224488923974e-10 3.729950224488923974e-10 2.462166229935845978e-03 2.462166229935845978e-03 3.729950224488923974e-10 2.462166229935845978e-03 3.008296113659022808e+02
2.666607614357804664e-10 2.666607614357804664e-10 2.461729235153901300e-03 2.461729235153901300e-03 2.666607614357804664e-10 2.461729235153901300e-03 3.008562773678963254e+02
1.875755715354475257e-10 1.875755715354475257e-10 2.461292383820239387e-03 2.461292383820239387e-03 1.875755715354475257e-10 2.461292383820239387e-03 3.008829433698903131e+02
1.298739719029840493e-10 1.298739719029840493e-10 2.460855675235969209e-03 2.460855675235969209e-03 1.298739719029840493e-10 2.460855675235969209e-03 3.009096093718843576e+02
8.850663522481176983e-11 8.850663522481176983e-11 2.460419108044007916e-03 2.460419108044007916e-03 8.850663522481176983e-11 2.460419108044007916e-03 3.009362753738783454e+02
5.936331526489966351e-11 5.936331526489966351e-11 2.459982680397429251e-03 2.459982680397429251e-03 5.936331526489966351e-11 2.459982680397429251e-03 3.009629413758723899e+02
3.922822541326818354e-11 3.922822541326818354e-11 2.459546390263116483e-03 2.459546390263116483e-03 3.922822541326818354e-11 2.459546390263116483e-03 3.009896073778663776e+02
2.550053720920281316e-11 2.550053720920281316e-11 2.459110235527769625e-03 2.459110235527769625e-03 2.550053720920281316e-11 2.459110235527769625e-03 3.010162733798604222e+02
1.630363065105641793e-11 1.630363065105641793e-11 2.458674214097775201e-03 2.458674214097775201e-03 1.630363065105641793e-11 2.458674214097775201e-03 3.010429393818544099e+02
1.025756331686438471e-11 1.025756331686438471e-11 2.458238324057288992e-03 2.458238324057288992e-03 1.025756331686438471e-11 2.458238324057288992e-03 3.010696053838484545e+02
6.350614046484095517e-12 6.350614046484095517e-12 2.457802563674374354e-03 2.457802563674374354e-03 6.350614046484095517e-12 2.457802563674374354e-03 3.010962713858424422e+02
3.868889526262815419e-12 3.868889526262815419e-12 2.457366931403636833e-03 2.457366931403636833e-03 3.868889526262815419e-12 2.457366931403636833e-03 3.011229373878364868e+02
2.319231300700677663e-12 2.319231300700677663e-12 2.456931425889372685e-03 2.456931425889372685e-03 2.319231300700677663e-12 2.456931425889372685e-03 3.011496033898304745e+02
1.369811104155196834e-12 1.369811104155196834e-12 2.456496045955972388e-03 2.456496045955972388e-03 1.369811104155196834e-12 2.456496045955972388e-03 3.011762693918245191e+02
7.956481526997351497e-13 7.956481526997351497e-13 2.456060790587033700e-03 2.456060790587033700e-03 7.956481526997351497e-13 2.456060790587033700e-03 3.012029353938185068e+02
4.543610907025183629e-13 4.543610907025183629e-13 2.455625658904565366e-03 2.455625658904565366e-03 4.543610907025183629e-13 2.455625658904565366e-03 3.012296013958125513e+02
2.552837832370433422e-13 2.552837832370433422e-13 2.455190650152593978e-03 2.455190650152593978e-03 2.552837832370433422e-13 2.455190650152593978e-03 3.012562673978065959e+02
1.411157328840751487e-13 1.411157328840751487e-13 2.454755763676635689e-03 2.454755763676635689e-03 1.411157328840751487e-13 2.454755763676635689e-03 3.012829333998005836e+02
7.674441115135620886e-14 7.674441115135620886e-14 2.454320998906638681e-03 2.454320998906638681e-03 7.674441115135620886e-14 2.454320998906638681e-03 3.013095994017946282e+02
4.112318805805436246e-14 4.112318805805436246e-14 2.453886355343114917e-03 2.453886355343114917e-03 4.112318805805436246e-14 2.453886355343114917e-03 3.013362654037886159e+02
2.166409603128865977e-14 2.166409603128865977e-14 2.453451832545180088e-03 2.453451832545180088e-03 2.166409603128865977e-14 2.453451832545180088e-03 3.013629314057826605e+02
1.121344277844094159e-14 1.121344277844094159e-14 2.453017430120769341e-03 2.453017430120769341e-03 1.121344277844094159e-14 2.453017430120769341e-03 3.013895974077766482e+02
5.706823494065396324e-15 5.706823494065396324e-15 2.452583147718785054e-03 2.452583147718785054e-03 5.706823494065396324e-15 2.452583147718785054e-03 3.014162634097706928e+02
2.852666757892801513e-15 2.852666757892801513e-15 2.452148985022538277e-03 2.452148985022538277e-03 2.852666757892801513e-15 2.452148985022538277e-03 3.014429294117646805e+02
1.399524243817858146e-15 1.399524243817858146e-15 2.451714941744476042e-03 2.451714941744476042e-03 1.399524243817858146e-15 2.451714941744476042e-03 3.014695954137587250e+02
6.718432927102218525e-16 6.718432927102218525e-16 2.451281017621909607e-03 2.451281017621909607e-03 6.718432927102218525e-16 2.451281017621909607e-03 3.014962614157527128e+02
3.121311932985642274e-16 3.121311932985642274e-16 2.450847212413516819e-03 2.450847212413516819e-03 3.121311932985642274e-16 2.450847212413516819e-03 3.015229274177467573e+02
1.364100709334198082e-16 1.364100709334198082e-16 2.450413525896469411e-03 2.450413525896469411e-03 1.364100709334198082e-16 2.450413525896469411e-03 3.015495934197407450e+02
5.454498138775289203e-17 5.454498138775289203e-17 2.449979957864051230e-03 2.449979957864051230e-03 5.454498138775289203e-17 2.449979957864051230e-03 3.015762594217347896e+02
2.024090782175019841e-17 2.024090782175019841e-17 2.449546508123672840e-03 2.449546508123672840e-03 2.024090782175019841e-17 2.449546508123672840e-03 3.016029254237287773e+02
6.979583014192274861e-18 6.979583014192274861e-18 2.449113176495187547e-03 2.449113176495187547e-03 6.979583014192274861e-18 2.449113176495187547e-03 3.016295914257228219e+02
1.973648882070637582e-18 1.973648882070637582e-18 2.448679962809473254e-03 2.448679962809473254e-03 1.973648882070637582e-18 2.448679962809473254e-03 3.016562574277168096e+02
2.752645111263724926e-19 2.752645111263724926e-19 2.448246866907219463e-03 2.448246866907219463e-03 2.752645111263724926e-19 2.448246866907219463e-03 3.016829234297108542e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.447813888637886438e-03 2.447813888637886438e-03 0.000000000000000000e+00 2.447813888637886438e-03 3.017095894317048987e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.447381027858799678e-03 2.447381027858799678e-03 0.000000000000000000e+00 2.447381027858799678e-03 3.017362554336988865e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.446948284434362787e-03 2.446948284434362787e-03 0.000000000000000000e+00 2.446948284434362787e-03 3.017629214356929310e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.446515658235379198e-03 2.446515658235379198e-03 0.000000000000000000e+00 2.446515658235379198e-03 3.017895874376869187e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.446083149138437648e-03 2.446083149138437648e-03 0.000000000000000000e+00 2.446083149138437648e-03 3.018162534396809633e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.445650757025395663e-03 2.445650757025395663e-03 0.000000000000000000e+00 2.445650757025395663e-03 3.018429194416749510e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.445218481782894700e-03 2.445218481782894700e-03 0.000000000000000000e+00 2.445218481782894700e-03 3.018695854436689956e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.444786323301957696e-03 2.444786323301957696e-03 0.000000000000000000e+00 2.444786323301957696e-03 3.018962514456629833e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.444354281477604390e-03 2.444354281477604390e-03 0.000000000000000000e+00 2.444354281477604390e-03 3.019229174476570279e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.443922356208534305e-03 2.443922356208534305e-03 0.000000000000000000e+00 2.443922356208534305e-03 3.019495834496510156e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.443490547396813192e-03 2.443490547396813192e-03 0.000000000000000000e+00 2.443490547396813192e-03 3.019762494516450602e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.443058854947621934e-03 2.443058854947621934e-03 0.000000000000000000e+00 2.443058854947621934e-03 3.020029154536390479e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.442627278769007176e-03 2.442627278769007176e-03 0.000000000000000000e+00 2.442627278769007176e-03 3.020295814556330924e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.442195818771666655e-03 2.442195818771666655e-03 0.000000000000000000e+00 2.442195818771666655e-03 3.020562474576271370e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.441764474868756644e-03 2.441764474868756644e-03 0.000000000000000000e+00 2.441764474868756644e-03 3.020829134596211247e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.441333246975707638e-03 2.441333246975707638e-03 0.000000000000000000e+00 2.441333246975707638e-03 3.021095794616151693e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.440902135010072135e-03 2.440902135010072135e-03 0.000000000000000000e+00 2.440902135010072135e-03 3.021362454636091570e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.440471138891365903e-03 2.440471138891365903e-03 0.000000000000000000e+00 2.440471138891365903e-03 3.021629114656032016e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.440040258540948290e-03 2.440040258540948290e-03 0.000000000000000000e+00 2.440040258540948290e-03 3.021895774675971893e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.439609493881888212e-03 2.439609493881888212e-03 0.000000000000000000e+00 2.439609493881888212e-03 3.022162434695912339e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.439178844838861375e-03 2.439178844838861375e-03 0.000000000000000000e+00 2.439178844838861375e-03 3.022429094715852216e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.438748311338037947e-03 2.438748311338037947e-03 0.000000000000000000e+00 2.438748311338037947e-03 3.022695754735792661e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.438317893307000595e-03 2.438317893307000595e-03 0.000000000000000000e+00 2.438317893307000595e-03 3.022962414755732539e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.437887590674645173e-03 2.437887590674645173e-03 0.000000000000000000e+00 2.437887590674645173e-03 3.023229074775672984e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.437457403371114800e-03 2.437457403371114800e-03 0.000000000000000000e+00 2.437457403371114800e-03 3.023495734795612861e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.437027331327711824e-03 2.437027331327711824e-03 0.000000000000000000e+00 2.437027331327711824e-03 3.023762394815553307e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.436597374476845348e-03 2.436597374476845348e-03 0.000000000000000000e+00 2.436597374476845348e-03 3.024029054835493184e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.436167532751954898e-03 2.436167532751954898e-03 0.000000000000000000e+00 2.436167532751954898e-03 3.024295714855433630e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.435737806087463590e-03 2.435737806087463590e-03 0.000000000000000000e+00 2.435737806087463590e-03 3.024562374875373507e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.435308194418713511e-03 2.435308194418713511e-03 0.000000000000000000e+00 2.435308194418713511e-03 3.024829034895313953e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.434878697681928418e-03 2.434878697681928418e-03 0.000000000000000000e+00 2.434878697681928418e-03 3.025095694915254398e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.434449315814157366e-03 2.434449315814157366e-03 0.000000000000000000e+00 2.434449315814157366e-03 3.025362354935194276e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.434020048753234369e-03 2.434020048753234369e-03 0.000000000000000000e+00 2.434020048753234369e-03 3.025629014955134721e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.433590896437741978e-03 2.433590896437741978e-03 0.000000000000000000e+00 2.433590896437741978e-03 3.025895674975074598e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.433161858806970074e-03 2.433161858806970074e-03 0.000000000000000000e+00 2.433161858806970074e-03 3.026162334995015044e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.432732935800879445e-03 2.432732935800879445e-03 0.000000000000000000e+00 2.432732935800879445e-03 3.026428995014954921e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.432304127360075327e-03 2.432304127360075327e-03 0.000000000000000000e+00 2.432304127360075327e-03 3.026695655034895367e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.431875433425771844e-03 2.431875433425771844e-03 0.000000000000000000e+00 2.431875433425771844e-03 3.026962315054835244e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.431446853939764254e-03 2.431446853939764254e-03 0.000000000000000000e+00 2.431446853939764254e-03 3.027228975074775690e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.431018388844405093e-03 2.431018388844405093e-03 0.000000000000000000e+00 2.431018388844405093e-03 3.027495635094715567e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.430590038082575555e-03 2.430590038082575555e-03 0.000000000000000000e+00 2.430590038082575555e-03 3.027762295114656013e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.430161801597664675e-03 2.430161801597664675e-03 0.000000000000000000e+00 2.430161801597664675e-03 3.028028955134595890e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.429733679333542871e-03 2.429733679333542871e-03 0.000000000000000000e+00 2.429733679333542871e-03 3.028295615154536335e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.429305671234551108e-03 2.429305671234551108e-03 0.000000000000000000e+00 2.429305671234551108e-03 3.028562275174476213e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.428877777245466631e-03 2.428877777245466631e-03 0.000000000000000000e+00 2.428877777245466631e-03 3.028828935194416658e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.428449997311498635e-03 2.428449997311498635e-03 0.000000000000000000e+00 2.428449997311498635e-03 3.029095595214356536e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.428022331378261369e-03 2.428022331378261369e-03 0.000000000000000000e+00 2.428022331378261369e-03 3.029362255234296981e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.427594779391763300e-03 2.427594779391763300e-03 0.000000000000000000e+00 2.427594779391763300e-03 3.029628915254237427e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.427167341298391498e-03 2.427167341298391498e-03 0.000000000000000000e+00 2.427167341298391498e-03 3.029895575274177304e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.426740017044888651e-03 2.426740017044888651e-03 0.000000000000000000e+00 2.426740017044888651e-03 3.030162235294117750e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.426312806578353933e-03 2.426312806578353933e-03 0.000000000000000000e+00 2.426312806578353933e-03 3.030428895314057627e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.425885709846215248e-03 2.425885709846215248e-03 0.000000000000000000e+00 2.425885709846215248e-03 3.030695555333998072e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.425458726796227062e-03 2.425458726796227062e-03 0.000000000000000000e+00 2.425458726796227062e-03 3.030962215353937950e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.425031857376454356e-03 2.425031857376454356e-03 0.000000000000000000e+00 2.425031857376454356e-03 3.031228875373878395e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.424605101535263953e-03 2.424605101535263953e-03 0.000000000000000000e+00 2.424605101535263953e-03 3.031495535393818272e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.424178459221307605e-03 2.424178459221307605e-03 0.000000000000000000e+00 2.424178459221307605e-03 3.031762195413758718e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.423751930383522425e-03 2.423751930383522425e-03 0.000000000000000000e+00 2.423751930383522425e-03 3.032028855433698595e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.423325514971111372e-03 2.423325514971111372e-03 0.000000000000000000e+00 2.423325514971111372e-03 3.032295515453639041e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.422899212933542386e-03 2.422899212933542386e-03 0.000000000000000000e+00 2.422899212933542386e-03 3.032562175473578918e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.422473024220530603e-03 2.422473024220530603e-03 0.000000000000000000e+00 2.422473024220530603e-03 3.032828835493519364e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.422046948782041829e-03 2.422046948782041829e-03 0.000000000000000000e+00 2.422046948782041829e-03 3.033095495513459241e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.421620986568273019e-03 2.421620986568273019e-03 0.000000000000000000e+00 2.421620986568273019e-03 3.033362155533399687e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.421195137529655317e-03 2.421195137529655317e-03 0.000000000000000000e+00 2.421195137529655317e-03 3.033628815553339564e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.420769401616836708e-03 2.420769401616836708e-03 0.000000000000000000e+00 2.420769401616836708e-03 3.033895475573280009e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.420343778780683752e-03 2.420343778780683752e-03 0.000000000000000000e+00 2.420343778780683752e-03 3.034162135593220455e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.419918268972273776e-03 2.419918268972273776e-03 0.000000000000000000e+00 2.419918268972273776e-03 3.034428795613160332e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.419492872142881001e-03 2.419492872142881001e-03 0.000000000000000000e+00 2.419492872142881001e-03 3.034695455633100778e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.419067588243983477e-03 2.419067588243983477e-03 0.000000000000000000e+00 2.419067588243983477e-03 3.034962115653040655e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.418642417227242700e-03 2.418642417227242700e-03 0.000000000000000000e+00 2.418642417227242700e-03 3.035228775672981101e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.418217359044514455e-03 2.418217359044514455e-03 0.000000000000000000e+00 2.418217359044514455e-03 3.035495435692920978e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.417792413647828001e-03 2.417792413647828001e-03 0.000000000000000000e+00 2.417792413647828001e-03 3.035762095712861424e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.417367580989393007e-03 2.417367580989393007e-03 0.000000000000000000e+00 2.417367580989393007e-03 3.036028755732801301e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.416942861021589579e-03 2.416942861021589579e-03 0.000000000000000000e+00 2.416942861021589579e-03 3.036295415752741746e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.416518253696962621e-03 2.416518253696962621e-03 0.000000000000000000e+00 2.416518253696962621e-03 3.036562075772681624e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.416093758968218368e-03 2.416093758968218368e-03 0.000000000000000000e+00 2.416093758968218368e-03 3.036828735792622069e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.415669376788226550e-03 2.415669376788226550e-03 0.000000000000000000e+00 2.415669376788226550e-03 3.037095395812561947e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.415245107110003918e-03 2.415245107110003918e-03 0.000000000000000000e+00 2.415245107110003918e-03 3.037362055832502392e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.414820949886724213e-03 2.414820949886724213e-03 0.000000000000000000e+00 2.414820949886724213e-03 3.037628715852442838e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.414396905071702557e-03 2.414396905071702557e-03 0.000000000000000000e+00 2.414396905071702557e-03 3.037895375872382715e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.413972972618398920e-03 2.413972972618398920e-03 0.000000000000000000e+00 2.413972972618398920e-03 3.038162035892323161e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.413549152480413788e-03 2.413549152480413788e-03 0.000000000000000000e+00 2.413549152480413788e-03 3.038428695912263038e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.413125444611482085e-03 2.413125444611482085e-03 0.000000000000000000e+00 2.413125444611482085e-03 3.038695355932203483e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.412701848965474044e-03 2.412701848965474044e-03 0.000000000000000000e+00 2.412701848965474044e-03 3.038962015952143361e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.412278365496387834e-03 2.412278365496387834e-03 0.000000000000000000e+00 2.412278365496387834e-03 3.039228675972083806e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.411854994158349995e-03 2.411854994158349995e-03 0.000000000000000000e+00 2.411854994158349995e-03 3.039495335992023684e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.411431734905611964e-03 2.411431734905611964e-03 0.000000000000000000e+00 2.411431734905611964e-03 3.039761996011964129e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.411008587692546178e-03 2.411008587692546178e-03 0.000000000000000000e+00 2.411008587692546178e-03 3.040028656031904006e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.410585552473643468e-03 2.410585552473643468e-03 0.000000000000000000e+00 2.410585552473643468e-03 3.040295316051844452e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.410162629203513492e-03 2.410162629203513492e-03 0.000000000000000000e+00 2.410162629203513492e-03 3.040561976071784329e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.409739817836875197e-03 2.409739817836875197e-03 0.000000000000000000e+00 2.409739817836875197e-03 3.040828636091724775e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.409317118328566359e-03 2.409317118328566359e-03 0.000000000000000000e+00 2.409317118328566359e-03 3.041095296111664652e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.408894530633527535e-03 2.408894530633527535e-03 0.000000000000000000e+00 2.408894530633527535e-03 3.041361956131605098e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.408472054706811173e-03 2.408472054706811173e-03 0.000000000000000000e+00 2.408472054706811173e-03 3.041628616151544975e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.408049690503571202e-03 2.408049690503571202e-03 0.000000000000000000e+00 2.408049690503571202e-03 3.041895276171485420e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.407627437979068669e-03 2.407627437979068669e-03 0.000000000000000000e+00 2.407627437979068669e-03 3.042161936191425866e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.407205297088662634e-03 2.407205297088662634e-03 0.000000000000000000e+00 2.407205297088662634e-03 3.042428596211365743e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.406783267787811903e-03 2.406783267787811903e-03 0.000000000000000000e+00 2.406783267787811903e-03 3.042695256231306189e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.406361350032073729e-03 2.406361350032073729e-03 0.000000000000000000e+00 2.406361350032073729e-03 3.042961916251246066e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.405939543777098604e-03 2.405939543777098604e-03 0.000000000000000000e+00 2.405939543777098604e-03 3.043228576271186512e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.405517848978634167e-03 2.405517848978634167e-03 0.000000000000000000e+00 2.405517848978634167e-03 3.043495236291126389e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.405096265592517827e-03 2.405096265592517827e-03 0.000000000000000000e+00 2.405096265592517827e-03 3.043761896311066835e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.404674793574677633e-03 2.404674793574677633e-03 0.000000000000000000e+00 2.404674793574677633e-03 3.044028556331006712e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.404253432881131840e-03 2.404253432881131840e-03 0.000000000000000000e+00 2.404253432881131840e-03 3.044295216350947157e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.403832183467984138e-03 2.403832183467984138e-03 0.000000000000000000e+00 2.403832183467984138e-03 3.044561876370887035e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.403411045291424953e-03 2.403411045291424953e-03 0.000000000000000000e+00 2.403411045291424953e-03 3.044828536390827480e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.402990018307730579e-03 2.402990018307730579e-03 0.000000000000000000e+00 2.402990018307730579e-03 3.045095196410767358e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.402569102473257542e-03 2.402569102473257542e-03 0.000000000000000000e+00 2.402569102473257542e-03 3.045361856430707803e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.402148297744445635e-03 2.402148297744445635e-03 0.000000000000000000e+00 2.402148297744445635e-03 3.045628516450647680e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.401727604077816616e-03 2.401727604077816616e-03 0.000000000000000000e+00 2.401727604077816616e-03 3.045895176470588126e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.401307021429967704e-03 2.401307021429967704e-03 0.000000000000000000e+00 2.401307021429967704e-03 3.046161836490528003e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.400886549757576347e-03 2.400886549757576347e-03 0.000000000000000000e+00 2.400886549757576347e-03 3.046428496510468449e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.400466189017395023e-03 2.400466189017395023e-03 0.000000000000000000e+00 2.400466189017395023e-03 3.046695156530408894e+02
